employerId,Week_Num,Num_of_Employees,Perc_Chg,location,buildingId
1281,44,4,0,POINT (-250.10250760487784 4857.0064836405545),580
1281,60,4,0,POINT (-250.10250760487784 4857.0064836405545),580
1281,36,4,0,POINT (-250.10250760487784 4857.0064836405545),580
1281,47,4,0,POINT (-250.10250760487784 4857.0064836405545),580
1281,23,4,0,POINT (-250.10250760487784 4857.0064836405545),580
1281,5,5,25,POINT (-250.10250760487784 4857.0064836405545),580
1281,45,4,0,POINT (-250.10250760487784 4857.0064836405545),580
1281,61,4,0,POINT (-250.10250760487784 4857.0064836405545),580
1281,16,4,0,POINT (-250.10250760487784 4857.0064836405545),580
1281,1,5,0,POINT (-250.10250760487784 4857.0064836405545),580
1281,35,4,0,POINT (-250.10250760487784 4857.0064836405545),580
1281,54,4,0,POINT (-250.10250760487784 4857.0064836405545),580
1281,14,4,0,POINT (-250.10250760487784 4857.0064836405545),580
1281,33,4,0,POINT (-250.10250760487784 4857.0064836405545),580
1281,62,4,0,POINT (-250.10250760487784 4857.0064836405545),580
1281,20,4,0,POINT (-250.10250760487784 4857.0064836405545),580
1281,26,4,0,POINT (-250.10250760487784 4857.0064836405545),580
1281,42,4,0,POINT (-250.10250760487784 4857.0064836405545),580
1281,13,4,0,POINT (-250.10250760487784 4857.0064836405545),580
1281,57,4,0,POINT (-250.10250760487784 4857.0064836405545),580
1281,32,4,0,POINT (-250.10250760487784 4857.0064836405545),580
1281,7,4,0,POINT (-250.10250760487784 4857.0064836405545),580
1281,41,4,0,POINT (-250.10250760487784 4857.0064836405545),580
1281,15,4,0,POINT (-250.10250760487784 4857.0064836405545),580
1281,38,4,0,POINT (-250.10250760487784 4857.0064836405545),580
1281,55,4,0,POINT (-250.10250760487784 4857.0064836405545),580
1281,63,4,0,POINT (-250.10250760487784 4857.0064836405545),580
1282,51,3,0,POINT (-746.0297799695958 4008.345279959909),765
1282,34,3,0,POINT (-746.0297799695958 4008.345279959909),765
1282,9,3,0,POINT (-746.0297799695958 4008.345279959909),765
1282,11,3,0,POINT (-746.0297799695958 4008.345279959909),765
1282,19,3,0,POINT (-746.0297799695958 4008.345279959909),765
1282,52,3,0,POINT (-746.0297799695958 4008.345279959909),765
1282,3,3,0,POINT (-746.0297799695958 4008.345279959909),765
1282,48,3,0,POINT (-746.0297799695958 4008.345279959909),765
1282,43,3,0,POINT (-746.0297799695958 4008.345279959909),765
1282,18,3,0,POINT (-746.0297799695958 4008.345279959909),765
1282,59,3,0,POINT (-746.0297799695958 4008.345279959909),765
1282,46,3,0,POINT (-746.0297799695958 4008.345279959909),765
1282,2,3,-40,POINT (-746.0297799695958 4008.345279959909),765
1282,24,3,0,POINT (-746.0297799695958 4008.345279959909),765
1282,49,3,0,POINT (-746.0297799695958 4008.345279959909),765
1282,28,3,0,POINT (-746.0297799695958 4008.345279959909),765
1282,31,3,0,POINT (-746.0297799695958 4008.345279959909),765
1282,65,3,0,POINT (-746.0297799695958 4008.345279959909),765
1282,13,3,0,POINT (-746.0297799695958 4008.345279959909),765
1282,58,3,0,POINT (-746.0297799695958 4008.345279959909),765
1282,50,3,0,POINT (-746.0297799695958 4008.345279959909),765
1282,53,3,0,POINT (-746.0297799695958 4008.345279959909),765
1282,27,3,0,POINT (-746.0297799695958 4008.345279959909),765
1282,56,3,0,POINT (-746.0297799695958 4008.345279959909),765
1282,30,3,0,POINT (-746.0297799695958 4008.345279959909),765
1282,6,3,0,POINT (-746.0297799695958 4008.345279959909),765
1282,33,3,0,POINT (-746.0297799695958 4008.345279959909),765
1282,62,3,0,POINT (-746.0297799695958 4008.345279959909),765
1282,12,3,0,POINT (-746.0297799695958 4008.345279959909),765
1282,36,3,0,POINT (-746.0297799695958 4008.345279959909),765
1282,39,3,0,POINT (-746.0297799695958 4008.345279959909),765
1282,23,3,0,POINT (-746.0297799695958 4008.345279959909),765
1282,29,3,0,POINT (-746.0297799695958 4008.345279959909),765
1282,21,3,0,POINT (-746.0297799695958 4008.345279959909),765
1282,8,3,0,POINT (-746.0297799695958 4008.345279959909),765
1282,37,3,0,POINT (-746.0297799695958 4008.345279959909),765
1282,35,3,0,POINT (-746.0297799695958 4008.345279959909),765
1282,64,3,0,POINT (-746.0297799695958 4008.345279959909),765
1282,38,3,0,POINT (-746.0297799695958 4008.345279959909),765
1282,4,3,0,POINT (-746.0297799695958 4008.345279959909),765
1282,17,3,0,POINT (-746.0297799695958 4008.345279959909),765
1282,44,3,0,POINT (-746.0297799695958 4008.345279959909),765
1282,60,3,0,POINT (-746.0297799695958 4008.345279959909),765
1282,42,3,0,POINT (-746.0297799695958 4008.345279959909),765
1282,47,3,0,POINT (-746.0297799695958 4008.345279959909),765
1282,10,3,0,POINT (-746.0297799695958 4008.345279959909),765
1282,15,3,0,POINT (-746.0297799695958 4008.345279959909),765
1282,32,3,0,POINT (-746.0297799695958 4008.345279959909),765
1282,16,3,0,POINT (-746.0297799695958 4008.345279959909),765
1282,22,3,0,POINT (-746.0297799695958 4008.345279959909),765
1282,57,3,0,POINT (-746.0297799695958 4008.345279959909),765
1282,7,3,0,POINT (-746.0297799695958 4008.345279959909),765
1282,54,3,0,POINT (-746.0297799695958 4008.345279959909),765
1282,25,3,0,POINT (-746.0297799695958 4008.345279959909),765
1282,55,3,0,POINT (-746.0297799695958 4008.345279959909),765
1282,63,3,0,POINT (-746.0297799695958 4008.345279959909),765
1282,26,3,0,POINT (-746.0297799695958 4008.345279959909),765
1282,61,3,0,POINT (-746.0297799695958 4008.345279959909),765
1282,41,3,0,POINT (-746.0297799695958 4008.345279959909),765
1282,5,3,0,POINT (-746.0297799695958 4008.345279959909),765
1282,45,3,0,POINT (-746.0297799695958 4008.345279959909),765
1282,40,3,0,POINT (-746.0297799695958 4008.345279959909),765
1282,1,5,0,POINT (-746.0297799695958 4008.345279959909),765
1282,20,3,0,POINT (-746.0297799695958 4008.345279959909),765
1282,14,3,0,POINT (-746.0297799695958 4008.345279959909),765
1283,59,6,0,POINT (-2909.0282137217323 6510.130398749252),870
1283,35,6,0,POINT (-2909.0282137217323 6510.130398749252),870
1283,2,6,-14.29,POINT (-2909.0282137217323 6510.130398749252),870
1283,22,6,0,POINT (-2909.0282137217323 6510.130398749252),870
1283,43,6,0,POINT (-2909.0282137217323 6510.130398749252),870
1283,19,6,0,POINT (-2909.0282137217323 6510.130398749252),870
1283,27,6,0,POINT (-2909.0282137217323 6510.130398749252),870
1283,18,6,0,POINT (-2909.0282137217323 6510.130398749252),870
1283,10,6,0,POINT (-2909.0282137217323 6510.130398749252),870
1283,61,6,0,POINT (-2909.0282137217323 6510.130398749252),870
1283,33,6,0,POINT (-2909.0282137217323 6510.130398749252),870
1283,32,6,0,POINT (-2909.0282137217323 6510.130398749252),870
1283,56,6,0,POINT (-2909.0282137217323 6510.130398749252),870
1283,26,6,0,POINT (-2909.0282137217323 6510.130398749252),870
1283,48,6,0,POINT (-2909.0282137217323 6510.130398749252),870
1283,46,6,0,POINT (-2909.0282137217323 6510.130398749252),870
1283,17,6,0,POINT (-2909.0282137217323 6510.130398749252),870
1283,60,6,0,POINT (-2909.0282137217323 6510.130398749252),870
1283,11,6,0,POINT (-2909.0282137217323 6510.130398749252),870
1283,25,6,0,POINT (-2909.0282137217323 6510.130398749252),870
1283,13,6,0,POINT (-2909.0282137217323 6510.130398749252),870
1283,9,6,0,POINT (-2909.0282137217323 6510.130398749252),870
1283,28,6,0,POINT (-2909.0282137217323 6510.130398749252),870
1283,50,6,0,POINT (-2909.0282137217323 6510.130398749252),870
1283,21,6,0,POINT (-2909.0282137217323 6510.130398749252),870
1283,3,6,0,POINT (-2909.0282137217323 6510.130398749252),870
1283,37,6,0,POINT (-2909.0282137217323 6510.130398749252),870
1283,14,6,0,POINT (-2909.0282137217323 6510.130398749252),870
1283,54,6,0,POINT (-2909.0282137217323 6510.130398749252),870
1283,4,6,0,POINT (-2909.0282137217323 6510.130398749252),870
1283,57,6,0,POINT (-2909.0282137217323 6510.130398749252),870
1283,20,6,0,POINT (-2909.0282137217323 6510.130398749252),870
1283,36,6,0,POINT (-2909.0282137217323 6510.130398749252),870
1283,23,6,0,POINT (-2909.0282137217323 6510.130398749252),870
1283,52,6,0,POINT (-2909.0282137217323 6510.130398749252),870
1283,58,6,0,POINT (-2909.0282137217323 6510.130398749252),870
1283,45,6,0,POINT (-2909.0282137217323 6510.130398749252),870
1283,1,7,0,POINT (-2909.0282137217323 6510.130398749252),870
1283,5,6,0,POINT (-2909.0282137217323 6510.130398749252),870
1283,51,6,0,POINT (-2909.0282137217323 6510.130398749252),870
1283,24,6,0,POINT (-2909.0282137217323 6510.130398749252),870
1283,40,6,0,POINT (-2909.0282137217323 6510.130398749252),870
1283,30,6,0,POINT (-2909.0282137217323 6510.130398749252),870
1283,55,6,0,POINT (-2909.0282137217323 6510.130398749252),870
1283,6,6,0,POINT (-2909.0282137217323 6510.130398749252),870
1283,49,6,0,POINT (-2909.0282137217323 6510.130398749252),870
1283,42,6,0,POINT (-2909.0282137217323 6510.130398749252),870
1283,16,6,0,POINT (-2909.0282137217323 6510.130398749252),870
1283,7,6,0,POINT (-2909.0282137217323 6510.130398749252),870
1283,31,6,0,POINT (-2909.0282137217323 6510.130398749252),870
1283,34,6,0,POINT (-2909.0282137217323 6510.130398749252),870
1283,8,6,0,POINT (-2909.0282137217323 6510.130398749252),870
1283,38,6,0,POINT (-2909.0282137217323 6510.130398749252),870
1283,44,6,0,POINT (-2909.0282137217323 6510.130398749252),870
1283,62,6,0,POINT (-2909.0282137217323 6510.130398749252),870
1283,29,6,0,POINT (-2909.0282137217323 6510.130398749252),870
1283,65,6,0,POINT (-2909.0282137217323 6510.130398749252),870
1283,15,6,0,POINT (-2909.0282137217323 6510.130398749252),870
1283,12,6,0,POINT (-2909.0282137217323 6510.130398749252),870
1283,39,6,0,POINT (-2909.0282137217323 6510.130398749252),870
1283,53,6,0,POINT (-2909.0282137217323 6510.130398749252),870
1283,64,6,0,POINT (-2909.0282137217323 6510.130398749252),870
1283,41,6,0,POINT (-2909.0282137217323 6510.130398749252),870
1283,63,6,0,POINT (-2909.0282137217323 6510.130398749252),870
1283,47,6,0,POINT (-2909.0282137217323 6510.130398749252),870
1284,43,4,0,POINT (-746.105838089235 5429.550547514793),260
1284,19,4,0,POINT (-746.105838089235 5429.550547514793),260
1284,36,4,0,POINT (-746.105838089235 5429.550547514793),260
1284,27,4,0,POINT (-746.105838089235 5429.550547514793),260
1284,35,4,0,POINT (-746.105838089235 5429.550547514793),260
1284,3,4,0,POINT (-746.105838089235 5429.550547514793),260
1284,61,4,0,POINT (-746.105838089235 5429.550547514793),260
1284,10,4,0,POINT (-746.105838089235 5429.550547514793),260
1284,48,4,0,POINT (-746.105838089235 5429.550547514793),260
1284,42,4,0,POINT (-746.105838089235 5429.550547514793),260
1284,28,4,0,POINT (-746.105838089235 5429.550547514793),260
1284,49,4,0,POINT (-746.105838089235 5429.550547514793),260
1284,29,4,0,POINT (-746.105838089235 5429.550547514793),260
1284,34,4,0,POINT (-746.105838089235 5429.550547514793),260
1284,37,4,0,POINT (-746.105838089235 5429.550547514793),260
1284,21,4,0,POINT (-746.105838089235 5429.550547514793),260
1284,24,4,0,POINT (-746.105838089235 5429.550547514793),260
1284,17,4,0,POINT (-746.105838089235 5429.550547514793),260
1284,57,4,0,POINT (-746.105838089235 5429.550547514793),260
1284,44,4,0,POINT (-746.105838089235 5429.550547514793),260
1284,20,4,0,POINT (-746.105838089235 5429.550547514793),260
1284,4,4,0,POINT (-746.105838089235 5429.550547514793),260
1284,60,4,0,POINT (-746.105838089235 5429.550547514793),260
1284,9,4,0,POINT (-746.105838089235 5429.550547514793),260
1284,50,4,0,POINT (-746.105838089235 5429.550547514793),260
1284,47,4,0,POINT (-746.105838089235 5429.550547514793),260
1284,1,4,0,POINT (-746.105838089235 5429.550547514793),260
1284,32,4,0,POINT (-746.105838089235 5429.550547514793),260
1284,55,4,0,POINT (-746.105838089235 5429.550547514793),260
1284,5,4,0,POINT (-746.105838089235 5429.550547514793),260
1284,46,4,0,POINT (-746.105838089235 5429.550547514793),260
1284,30,4,0,POINT (-746.105838089235 5429.550547514793),260
1284,41,4,0,POINT (-746.105838089235 5429.550547514793),260
1284,33,4,0,POINT (-746.105838089235 5429.550547514793),260
1284,14,4,0,POINT (-746.105838089235 5429.550547514793),260
1284,25,4,0,POINT (-746.105838089235 5429.550547514793),260
1284,65,4,0,POINT (-746.105838089235 5429.550547514793),260
1284,51,4,0,POINT (-746.105838089235 5429.550547514793),260
1284,26,4,0,POINT (-746.105838089235 5429.550547514793),260
1284,18,4,0,POINT (-746.105838089235 5429.550547514793),260
1284,45,4,0,POINT (-746.105838089235 5429.550547514793),260
1284,62,4,0,POINT (-746.105838089235 5429.550547514793),260
1284,13,4,0,POINT (-746.105838089235 5429.550547514793),260
1284,54,4,0,POINT (-746.105838089235 5429.550547514793),260
1284,59,4,0,POINT (-746.105838089235 5429.550547514793),260
1284,15,4,0,POINT (-746.105838089235 5429.550547514793),260
1284,11,4,0,POINT (-746.105838089235 5429.550547514793),260
1284,52,4,0,POINT (-746.105838089235 5429.550547514793),260
1284,6,4,0,POINT (-746.105838089235 5429.550547514793),260
1284,53,4,0,POINT (-746.105838089235 5429.550547514793),260
1284,38,4,0,POINT (-746.105838089235 5429.550547514793),260
1284,22,4,0,POINT (-746.105838089235 5429.550547514793),260
1284,12,4,0,POINT (-746.105838089235 5429.550547514793),260
1284,31,4,0,POINT (-746.105838089235 5429.550547514793),260
1284,2,4,0,POINT (-746.105838089235 5429.550547514793),260
1284,8,4,0,POINT (-746.105838089235 5429.550547514793),260
1284,16,4,0,POINT (-746.105838089235 5429.550547514793),260
1284,64,4,0,POINT (-746.105838089235 5429.550547514793),260
1284,58,4,0,POINT (-746.105838089235 5429.550547514793),260
1284,63,4,0,POINT (-746.105838089235 5429.550547514793),260
1284,7,4,0,POINT (-746.105838089235 5429.550547514793),260
1284,40,4,0,POINT (-746.105838089235 5429.550547514793),260
1284,56,4,0,POINT (-746.105838089235 5429.550547514793),260
1284,39,4,0,POINT (-746.105838089235 5429.550547514793),260
1284,23,4,0,POINT (-746.105838089235 5429.550547514793),260
1285,42,6,0,POINT (170.74694042286592 4771.135720847398),595
1285,35,6,0,POINT (170.74694042286592 4771.135720847398),595
1285,3,6,0,POINT (170.74694042286592 4771.135720847398),595
1285,43,6,0,POINT (170.74694042286592 4771.135720847398),595
1285,44,6,0,POINT (170.74694042286592 4771.135720847398),595
1285,28,6,0,POINT (170.74694042286592 4771.135720847398),595
1285,62,6,0,POINT (170.74694042286592 4771.135720847398),595
1285,61,6,0,POINT (170.74694042286592 4771.135720847398),595
1285,1,14,0,POINT (170.74694042286592 4771.135720847398),595
1285,32,6,0,POINT (170.74694042286592 4771.135720847398),595
1285,34,6,0,POINT (170.74694042286592 4771.135720847398),595
1285,50,6,0,POINT (170.74694042286592 4771.135720847398),595
1285,33,6,0,POINT (170.74694042286592 4771.135720847398),595
1285,17,6,0,POINT (170.74694042286592 4771.135720847398),595
1285,20,6,0,POINT (170.74694042286592 4771.135720847398),595
1285,25,6,0,POINT (170.74694042286592 4771.135720847398),595
1285,65,6,0,POINT (170.74694042286592 4771.135720847398),595
1285,58,6,0,POINT (170.74694042286592 4771.135720847398),595
1285,37,6,0,POINT (170.74694042286592 4771.135720847398),595
1285,39,6,0,POINT (170.74694042286592 4771.135720847398),595
1285,15,6,0,POINT (170.74694042286592 4771.135720847398),595
1285,11,6,0,POINT (170.74694042286592 4771.135720847398),595
1285,22,6,0,POINT (170.74694042286592 4771.135720847398),595
1285,19,6,0,POINT (170.74694042286592 4771.135720847398),595
1285,4,6,0,POINT (170.74694042286592 4771.135720847398),595
1285,36,6,0,POINT (170.74694042286592 4771.135720847398),595
1285,9,6,0,POINT (170.74694042286592 4771.135720847398),595
1285,59,6,0,POINT (170.74694042286592 4771.135720847398),595
1285,18,6,0,POINT (170.74694042286592 4771.135720847398),595
1285,55,6,0,POINT (170.74694042286592 4771.135720847398),595
1285,45,6,0,POINT (170.74694042286592 4771.135720847398),595
1285,13,6,0,POINT (170.74694042286592 4771.135720847398),595
1285,5,6,0,POINT (170.74694042286592 4771.135720847398),595
1285,53,6,0,POINT (170.74694042286592 4771.135720847398),595
1285,41,6,0,POINT (170.74694042286592 4771.135720847398),595
1285,40,6,0,POINT (170.74694042286592 4771.135720847398),595
1285,46,6,0,POINT (170.74694042286592 4771.135720847398),595
1285,6,6,0,POINT (170.74694042286592 4771.135720847398),595
1285,2,6,-57.14,POINT (170.74694042286592 4771.135720847398),595
1285,60,6,0,POINT (170.74694042286592 4771.135720847398),595
1285,10,6,0,POINT (170.74694042286592 4771.135720847398),595
1285,12,6,0,POINT (170.74694042286592 4771.135720847398),595
1285,47,6,0,POINT (170.74694042286592 4771.135720847398),595
1285,29,6,0,POINT (170.74694042286592 4771.135720847398),595
1285,23,6,0,POINT (170.74694042286592 4771.135720847398),595
1285,24,6,0,POINT (170.74694042286592 4771.135720847398),595
1285,48,6,0,POINT (170.74694042286592 4771.135720847398),595
1285,51,6,0,POINT (170.74694042286592 4771.135720847398),595
1285,27,6,0,POINT (170.74694042286592 4771.135720847398),595
1285,30,6,0,POINT (170.74694042286592 4771.135720847398),595
1285,57,6,0,POINT (170.74694042286592 4771.135720847398),595
1285,14,6,0,POINT (170.74694042286592 4771.135720847398),595
1285,49,6,0,POINT (170.74694042286592 4771.135720847398),595
1285,52,6,0,POINT (170.74694042286592 4771.135720847398),595
1285,26,6,0,POINT (170.74694042286592 4771.135720847398),595
1285,38,6,0,POINT (170.74694042286592 4771.135720847398),595
1285,63,6,0,POINT (170.74694042286592 4771.135720847398),595
1285,64,6,0,POINT (170.74694042286592 4771.135720847398),595
1285,21,6,0,POINT (170.74694042286592 4771.135720847398),595
1285,7,6,0,POINT (170.74694042286592 4771.135720847398),595
1285,8,6,0,POINT (170.74694042286592 4771.135720847398),595
1285,31,6,0,POINT (170.74694042286592 4771.135720847398),595
1285,56,6,0,POINT (170.74694042286592 4771.135720847398),595
1285,16,6,0,POINT (170.74694042286592 4771.135720847398),595
1285,54,6,0,POINT (170.74694042286592 4771.135720847398),595
1286,50,5,0,POINT (-2724.188038485895 6717.649856866765),715
1286,65,5,0,POINT (-2724.188038485895 6717.649856866765),715
1286,18,5,0,POINT (-2724.188038485895 6717.649856866765),715
1286,26,5,0,POINT (-2724.188038485895 6717.649856866765),715
1286,20,5,0,POINT (-2724.188038485895 6717.649856866765),715
1286,15,5,0,POINT (-2724.188038485895 6717.649856866765),715
1286,19,5,0,POINT (-2724.188038485895 6717.649856866765),715
1286,37,5,0,POINT (-2724.188038485895 6717.649856866765),715
1286,35,5,0,POINT (-2724.188038485895 6717.649856866765),715
1286,51,5,0,POINT (-2724.188038485895 6717.649856866765),715
1286,34,5,0,POINT (-2724.188038485895 6717.649856866765),715
1286,11,5,0,POINT (-2724.188038485895 6717.649856866765),715
1286,6,5,0,POINT (-2724.188038485895 6717.649856866765),715
1286,30,5,0,POINT (-2724.188038485895 6717.649856866765),715
1286,44,5,0,POINT (-2724.188038485895 6717.649856866765),715
1286,36,5,0,POINT (-2724.188038485895 6717.649856866765),715
1286,52,5,0,POINT (-2724.188038485895 6717.649856866765),715
1286,31,5,0,POINT (-2724.188038485895 6717.649856866765),715
1286,10,5,0,POINT (-2724.188038485895 6717.649856866765),715
1286,63,5,0,POINT (-2724.188038485895 6717.649856866765),715
1286,58,5,0,POINT (-2724.188038485895 6717.649856866765),715
1286,61,5,0,POINT (-2724.188038485895 6717.649856866765),715
1286,5,5,0,POINT (-2724.188038485895 6717.649856866765),715
1286,40,5,0,POINT (-2724.188038485895 6717.649856866765),715
1286,56,5,0,POINT (-2724.188038485895 6717.649856866765),715
1286,59,5,0,POINT (-2724.188038485895 6717.649856866765),715
1286,17,5,0,POINT (-2724.188038485895 6717.649856866765),715
1286,2,5,0,POINT (-2724.188038485895 6717.649856866765),715
1286,49,5,0,POINT (-2724.188038485895 6717.649856866765),715
1286,25,5,0,POINT (-2724.188038485895 6717.649856866765),715
1286,42,5,0,POINT (-2724.188038485895 6717.649856866765),715
1286,39,5,0,POINT (-2724.188038485895 6717.649856866765),715
1286,12,5,0,POINT (-2724.188038485895 6717.649856866765),715
1286,45,5,0,POINT (-2724.188038485895 6717.649856866765),715
1286,21,5,0,POINT (-2724.188038485895 6717.649856866765),715
1286,48,5,0,POINT (-2724.188038485895 6717.649856866765),715
1286,27,5,0,POINT (-2724.188038485895 6717.649856866765),715
1286,53,5,0,POINT (-2724.188038485895 6717.649856866765),715
1286,3,5,0,POINT (-2724.188038485895 6717.649856866765),715
1286,46,5,0,POINT (-2724.188038485895 6717.649856866765),715
1286,38,5,0,POINT (-2724.188038485895 6717.649856866765),715
1286,4,5,0,POINT (-2724.188038485895 6717.649856866765),715
1286,62,5,0,POINT (-2724.188038485895 6717.649856866765),715
1286,9,5,0,POINT (-2724.188038485895 6717.649856866765),715
1286,47,5,0,POINT (-2724.188038485895 6717.649856866765),715
1286,55,5,0,POINT (-2724.188038485895 6717.649856866765),715
1286,23,5,0,POINT (-2724.188038485895 6717.649856866765),715
1286,64,5,0,POINT (-2724.188038485895 6717.649856866765),715
1286,13,5,0,POINT (-2724.188038485895 6717.649856866765),715
1286,43,5,0,POINT (-2724.188038485895 6717.649856866765),715
1286,8,5,0,POINT (-2724.188038485895 6717.649856866765),715
1286,33,5,0,POINT (-2724.188038485895 6717.649856866765),715
1286,32,5,0,POINT (-2724.188038485895 6717.649856866765),715
1286,22,5,0,POINT (-2724.188038485895 6717.649856866765),715
1286,14,5,0,POINT (-2724.188038485895 6717.649856866765),715
1286,24,5,0,POINT (-2724.188038485895 6717.649856866765),715
1286,28,5,0,POINT (-2724.188038485895 6717.649856866765),715
1286,60,5,0,POINT (-2724.188038485895 6717.649856866765),715
1286,7,5,0,POINT (-2724.188038485895 6717.649856866765),715
1286,57,5,0,POINT (-2724.188038485895 6717.649856866765),715
1286,16,5,0,POINT (-2724.188038485895 6717.649856866765),715
1286,29,5,0,POINT (-2724.188038485895 6717.649856866765),715
1286,1,5,0,POINT (-2724.188038485895 6717.649856866765),715
1286,41,5,0,POINT (-2724.188038485895 6717.649856866765),715
1286,54,5,0,POINT (-2724.188038485895 6717.649856866765),715
1287,61,4,0,POINT (-5.816781980895537 3582.204933328363),255
1287,11,4,0,POINT (-5.816781980895537 3582.204933328363),255
1287,51,4,0,POINT (-5.816781980895537 3582.204933328363),255
1287,10,4,0,POINT (-5.816781980895537 3582.204933328363),255
1287,33,4,0,POINT (-5.816781980895537 3582.204933328363),255
1287,26,4,0,POINT (-5.816781980895537 3582.204933328363),255
1287,34,4,0,POINT (-5.816781980895537 3582.204933328363),255
1287,15,4,0,POINT (-5.816781980895537 3582.204933328363),255
1287,52,4,0,POINT (-5.816781980895537 3582.204933328363),255
1287,50,4,0,POINT (-5.816781980895537 3582.204933328363),255
1287,18,4,0,POINT (-5.816781980895537 3582.204933328363),255
1287,31,4,0,POINT (-5.816781980895537 3582.204933328363),255
1287,40,4,0,POINT (-5.816781980895537 3582.204933328363),255
1287,56,4,0,POINT (-5.816781980895537 3582.204933328363),255
1287,3,4,0,POINT (-5.816781980895537 3582.204933328363),255
1287,43,4,0,POINT (-5.816781980895537 3582.204933328363),255
1287,44,4,0,POINT (-5.816781980895537 3582.204933328363),255
1287,20,4,0,POINT (-5.816781980895537 3582.204933328363),255
1287,28,4,0,POINT (-5.816781980895537 3582.204933328363),255
1287,2,4,-42.86,POINT (-5.816781980895537 3582.204933328363),255
1287,42,4,0,POINT (-5.816781980895537 3582.204933328363),255
1287,39,4,0,POINT (-5.816781980895537 3582.204933328363),255
1287,55,4,0,POINT (-5.816781980895537 3582.204933328363),255
1287,5,4,0,POINT (-5.816781980895537 3582.204933328363),255
1287,29,4,0,POINT (-5.816781980895537 3582.204933328363),255
1287,19,4,0,POINT (-5.816781980895537 3582.204933328363),255
1287,27,4,0,POINT (-5.816781980895537 3582.204933328363),255
1287,64,4,0,POINT (-5.816781980895537 3582.204933328363),255
1287,59,4,0,POINT (-5.816781980895537 3582.204933328363),255
1287,30,4,0,POINT (-5.816781980895537 3582.204933328363),255
1287,6,4,0,POINT (-5.816781980895537 3582.204933328363),255
1287,65,4,0,POINT (-5.816781980895537 3582.204933328363),255
1287,60,4,0,POINT (-5.816781980895537 3582.204933328363),255
1287,36,4,0,POINT (-5.816781980895537 3582.204933328363),255
1287,23,4,0,POINT (-5.816781980895537 3582.204933328363),255
1287,12,4,0,POINT (-5.816781980895537 3582.204933328363),255
1287,58,4,0,POINT (-5.816781980895537 3582.204933328363),255
1287,21,4,0,POINT (-5.816781980895537 3582.204933328363),255
1287,37,4,0,POINT (-5.816781980895537 3582.204933328363),255
1287,8,4,0,POINT (-5.816781980895537 3582.204933328363),255
1287,24,4,0,POINT (-5.816781980895537 3582.204933328363),255
1287,46,4,0,POINT (-5.816781980895537 3582.204933328363),255
1287,22,4,0,POINT (-5.816781980895537 3582.204933328363),255
1287,41,4,0,POINT (-5.816781980895537 3582.204933328363),255
1287,57,4,0,POINT (-5.816781980895537 3582.204933328363),255
1287,25,4,0,POINT (-5.816781980895537 3582.204933328363),255
1287,47,4,0,POINT (-5.816781980895537 3582.204933328363),255
1287,1,7,0,POINT (-5.816781980895537 3582.204933328363),255
1287,7,4,0,POINT (-5.816781980895537 3582.204933328363),255
1287,45,4,0,POINT (-5.816781980895537 3582.204933328363),255
1287,35,4,0,POINT (-5.816781980895537 3582.204933328363),255
1287,9,4,0,POINT (-5.816781980895537 3582.204933328363),255
1287,38,4,0,POINT (-5.816781980895537 3582.204933328363),255
1287,48,4,0,POINT (-5.816781980895537 3582.204933328363),255
1287,62,4,0,POINT (-5.816781980895537 3582.204933328363),255
1287,16,4,0,POINT (-5.816781980895537 3582.204933328363),255
1287,13,4,0,POINT (-5.816781980895537 3582.204933328363),255
1287,4,4,0,POINT (-5.816781980895537 3582.204933328363),255
1287,63,4,0,POINT (-5.816781980895537 3582.204933328363),255
1287,54,4,0,POINT (-5.816781980895537 3582.204933328363),255
1287,49,4,0,POINT (-5.816781980895537 3582.204933328363),255
1287,17,4,0,POINT (-5.816781980895537 3582.204933328363),255
1287,14,4,0,POINT (-5.816781980895537 3582.204933328363),255
1287,32,4,0,POINT (-5.816781980895537 3582.204933328363),255
1287,53,4,0,POINT (-5.816781980895537 3582.204933328363),255
1288,42,3,0,POINT (-657.7838584306992 5932.81369824289),680
1288,18,3,0,POINT (-657.7838584306992 5932.81369824289),680
1288,11,3,0,POINT (-657.7838584306992 5932.81369824289),680
1288,37,3,0,POINT (-657.7838584306992 5932.81369824289),680
1288,50,3,0,POINT (-657.7838584306992 5932.81369824289),680
1288,34,3,0,POINT (-657.7838584306992 5932.81369824289),680
1288,10,3,0,POINT (-657.7838584306992 5932.81369824289),680
1288,2,3,0,POINT (-657.7838584306992 5932.81369824289),680
1288,44,3,0,POINT (-657.7838584306992 5932.81369824289),680
1288,8,3,0,POINT (-657.7838584306992 5932.81369824289),680
1288,20,3,0,POINT (-657.7838584306992 5932.81369824289),680
1288,3,3,0,POINT (-657.7838584306992 5932.81369824289),680
1288,58,3,0,POINT (-657.7838584306992 5932.81369824289),680
1288,26,3,0,POINT (-657.7838584306992 5932.81369824289),680
1288,9,3,0,POINT (-657.7838584306992 5932.81369824289),680
1288,31,3,0,POINT (-657.7838584306992 5932.81369824289),680
1288,24,3,0,POINT (-657.7838584306992 5932.81369824289),680
1288,45,3,0,POINT (-657.7838584306992 5932.81369824289),680
1288,43,3,0,POINT (-657.7838584306992 5932.81369824289),680
1288,41,3,0,POINT (-657.7838584306992 5932.81369824289),680
