employerId,Yr_Month,Num_of_Employees,location,buildingId
1285,2023-03,6,POINT (170.74694042286592 4771.135720847398),595
1285,2023-04,6,POINT (170.74694042286592 4771.135720847398),595
1285,2023-05,6,POINT (170.74694042286592 4771.135720847398),595
1286,2022-03,5,POINT (-2724.188038485895 6717.649856866765),715
1286,2022-04,5,POINT (-2724.188038485895 6717.649856866765),715
1286,2022-05,5,POINT (-2724.188038485895 6717.649856866765),715
1286,2022-06,5,POINT (-2724.188038485895 6717.649856866765),715
1286,2022-07,5,POINT (-2724.188038485895 6717.649856866765),715
1286,2022-08,5,POINT (-2724.188038485895 6717.649856866765),715
1286,2022-09,5,POINT (-2724.188038485895 6717.649856866765),715
1286,2022-10,5,POINT (-2724.188038485895 6717.649856866765),715
1286,2022-11,5,POINT (-2724.188038485895 6717.649856866765),715
1286,2022-12,5,POINT (-2724.188038485895 6717.649856866765),715
1286,2023-01,5,POINT (-2724.188038485895 6717.649856866765),715
1286,2023-02,5,POINT (-2724.188038485895 6717.649856866765),715
1286,2023-03,5,POINT (-2724.188038485895 6717.649856866765),715
1286,2023-04,5,POINT (-2724.188038485895 6717.649856866765),715
1286,2023-05,5,POINT (-2724.188038485895 6717.649856866765),715
1287,2022-03,7,POINT (-5.816781980895537 3582.204933328363),255
1287,2022-04,4,POINT (-5.816781980895537 3582.204933328363),255
1287,2022-05,4,POINT (-5.816781980895537 3582.204933328363),255
1287,2022-06,4,POINT (-5.816781980895537 3582.204933328363),255
1287,2022-07,4,POINT (-5.816781980895537 3582.204933328363),255
1287,2022-08,4,POINT (-5.816781980895537 3582.204933328363),255
1287,2022-09,4,POINT (-5.816781980895537 3582.204933328363),255
1287,2022-10,4,POINT (-5.816781980895537 3582.204933328363),255
1287,2022-11,4,POINT (-5.816781980895537 3582.204933328363),255
1287,2022-12,4,POINT (-5.816781980895537 3582.204933328363),255
1287,2023-01,4,POINT (-5.816781980895537 3582.204933328363),255
1287,2023-02,4,POINT (-5.816781980895537 3582.204933328363),255
1287,2023-03,4,POINT (-5.816781980895537 3582.204933328363),255
1287,2023-04,4,POINT (-5.816781980895537 3582.204933328363),255
1287,2023-05,4,POINT (-5.816781980895537 3582.204933328363),255
1288,2022-03,3,POINT (-657.7838584306992 5932.81369824289),680
1288,2022-04,3,POINT (-657.7838584306992 5932.81369824289),680
1288,2022-05,3,POINT (-657.7838584306992 5932.81369824289),680
1288,2022-06,3,POINT (-657.7838584306992 5932.81369824289),680
1288,2022-07,3,POINT (-657.7838584306992 5932.81369824289),680
1288,2022-08,3,POINT (-657.7838584306992 5932.81369824289),680
1288,2022-09,3,POINT (-657.7838584306992 5932.81369824289),680
1288,2022-10,3,POINT (-657.7838584306992 5932.81369824289),680
1288,2022-11,3,POINT (-657.7838584306992 5932.81369824289),680
1288,2022-12,3,POINT (-657.7838584306992 5932.81369824289),680
1288,2023-01,3,POINT (-657.7838584306992 5932.81369824289),680
1288,2023-02,3,POINT (-657.7838584306992 5932.81369824289),680
1288,2023-03,3,POINT (-657.7838584306992 5932.81369824289),680
1288,2023-04,3,POINT (-657.7838584306992 5932.81369824289),680
1288,2023-05,3,POINT (-657.7838584306992 5932.81369824289),680
1289,2022-03,5,POINT (-3528.306824887696 4886.547525269254),441
1289,2022-04,4,POINT (-3528.306824887696 4886.547525269254),441
1289,2022-05,4,POINT (-3528.306824887696 4886.547525269254),441
1289,2022-06,4,POINT (-3528.306824887696 4886.547525269254),441
1289,2022-07,4,POINT (-3528.306824887696 4886.547525269254),441
1289,2022-08,4,POINT (-3528.306824887696 4886.547525269254),441
1289,2022-09,4,POINT (-3528.306824887696 4886.547525269254),441
1289,2022-10,4,POINT (-3528.306824887696 4886.547525269254),441
1289,2022-11,4,POINT (-3528.306824887696 4886.547525269254),441
1289,2022-12,4,POINT (-3528.306824887696 4886.547525269254),441
1289,2023-01,4,POINT (-3528.306824887696 4886.547525269254),441
1289,2023-02,4,POINT (-3528.306824887696 4886.547525269254),441
1289,2023-03,4,POINT (-3528.306824887696 4886.547525269254),441
1289,2023-04,4,POINT (-3528.306824887696 4886.547525269254),441
1289,2023-05,4,POINT (-3528.306824887696 4886.547525269254),441
1290,2022-03,4,POINT (-625.2259566520925 4283.435087651933),755
1290,2022-04,2,POINT (-625.2259566520925 4283.435087651933),755
1290,2022-05,2,POINT (-625.2259566520925 4283.435087651933),755
1290,2022-06,2,POINT (-625.2259566520925 4283.435087651933),755
1290,2022-07,2,POINT (-625.2259566520925 4283.435087651933),755
1290,2022-08,2,POINT (-625.2259566520925 4283.435087651933),755
1290,2022-09,2,POINT (-625.2259566520925 4283.435087651933),755
1290,2022-10,2,POINT (-625.2259566520925 4283.435087651933),755
1290,2022-11,2,POINT (-625.2259566520925 4283.435087651933),755
1290,2022-12,2,POINT (-625.2259566520925 4283.435087651933),755
1290,2023-01,2,POINT (-625.2259566520925 4283.435087651933),755
1290,2023-02,2,POINT (-625.2259566520925 4283.435087651933),755
1290,2023-03,2,POINT (-625.2259566520925 4283.435087651933),755
1290,2023-04,2,POINT (-625.2259566520925 4283.435087651933),755
1290,2023-05,2,POINT (-625.2259566520925 4283.435087651933),755
1291,2022-03,7,POINT (-2010.8517708960426 5283.76492656323),475
1291,2022-04,5,POINT (-2010.8517708960426 5283.76492656323),475
1291,2022-05,5,POINT (-2010.8517708960426 5283.76492656323),475
1291,2022-06,5,POINT (-2010.8517708960426 5283.76492656323),475
1291,2022-07,5,POINT (-2010.8517708960426 5283.76492656323),475
1291,2022-08,5,POINT (-2010.8517708960426 5283.76492656323),475
1291,2022-09,5,POINT (-2010.8517708960426 5283.76492656323),475
1291,2022-10,5,POINT (-2010.8517708960426 5283.76492656323),475
1291,2022-11,5,POINT (-2010.8517708960426 5283.76492656323),475
1291,2022-12,5,POINT (-2010.8517708960426 5283.76492656323),475
1291,2023-01,5,POINT (-2010.8517708960426 5283.76492656323),475
1291,2023-02,5,POINT (-2010.8517708960426 5283.76492656323),475
1291,2023-03,5,POINT (-2010.8517708960426 5283.76492656323),475
1291,2023-04,5,POINT (-2010.8517708960426 5283.76492656323),475
1291,2023-05,5,POINT (-2010.8517708960426 5283.76492656323),475
1292,2022-03,5,POINT (-170.84228756724124 3790.7387811979065),664
1292,2022-04,2,POINT (-170.84228756724124 3790.7387811979065),664
1292,2022-05,2,POINT (-170.84228756724124 3790.7387811979065),664
1292,2022-06,2,POINT (-170.84228756724124 3790.7387811979065),664
1292,2022-07,2,POINT (-170.84228756724124 3790.7387811979065),664
1292,2022-08,2,POINT (-170.84228756724124 3790.7387811979065),664
1292,2022-09,2,POINT (-170.84228756724124 3790.7387811979065),664
1292,2022-10,2,POINT (-170.84228756724124 3790.7387811979065),664
1292,2022-11,2,POINT (-170.84228756724124 3790.7387811979065),664
1292,2022-12,2,POINT (-170.84228756724124 3790.7387811979065),664
1292,2023-01,2,POINT (-170.84228756724124 3790.7387811979065),664
1292,2023-02,2,POINT (-170.84228756724124 3790.7387811979065),664
1292,2023-03,2,POINT (-170.84228756724124 3790.7387811979065),664
1292,2023-04,2,POINT (-170.84228756724124 3790.7387811979065),664
1292,2023-05,2,POINT (-170.84228756724124 3790.7387811979065),664
1293,2022-03,2,POINT (-1912.6667454275262 5288.50006673243),333
1293,2022-04,1,POINT (-1912.6667454275262 5288.50006673243),333
1293,2022-05,1,POINT (-1912.6667454275262 5288.50006673243),333
1293,2022-06,1,POINT (-1912.6667454275262 5288.50006673243),333
1293,2022-07,1,POINT (-1912.6667454275262 5288.50006673243),333
1293,2022-08,1,POINT (-1912.6667454275262 5288.50006673243),333
1293,2022-09,1,POINT (-1912.6667454275262 5288.50006673243),333
1293,2022-10,1,POINT (-1912.6667454275262 5288.50006673243),333
1293,2022-11,1,POINT (-1912.6667454275262 5288.50006673243),333
1293,2022-12,1,POINT (-1912.6667454275262 5288.50006673243),333
1293,2023-01,1,POINT (-1912.6667454275262 5288.50006673243),333
1293,2023-02,1,POINT (-1912.6667454275262 5288.50006673243),333
1293,2023-03,1,POINT (-1912.6667454275262 5288.50006673243),333
1293,2023-04,1,POINT (-1912.6667454275262 5288.50006673243),333
1293,2023-05,1,POINT (-1912.6667454275262 5288.50006673243),333
1294,2022-03,1,POINT (-580.0171765817988 5936.726442233701),49
1294,2022-04,1,POINT (-580.0171765817988 5936.726442233701),49
1294,2022-05,1,POINT (-580.0171765817988 5936.726442233701),49
1294,2022-06,1,POINT (-580.0171765817988 5936.726442233701),49
1294,2022-07,1,POINT (-580.0171765817988 5936.726442233701),49
1294,2022-08,1,POINT (-580.0171765817988 5936.726442233701),49
1294,2022-09,1,POINT (-580.0171765817988 5936.726442233701),49
1294,2022-10,1,POINT (-580.0171765817988 5936.726442233701),49
1294,2022-11,1,POINT (-580.0171765817988 5936.726442233701),49
1294,2022-12,1,POINT (-580.0171765817988 5936.726442233701),49
1294,2023-01,1,POINT (-580.0171765817988 5936.726442233701),49
1294,2023-02,1,POINT (-580.0171765817988 5936.726442233701),49
1294,2023-03,1,POINT (-580.0171765817988 5936.726442233701),49
1294,2023-04,1,POINT (-580.0171765817988 5936.726442233701),49
1294,2023-05,1,POINT (-580.0171765817988 5936.726442233701),49
1295,2022-03,5,POINT (-831.1509970580761 4313.035927387888),981
1295,2022-04,5,POINT (-831.1509970580761 4313.035927387888),981
1295,2022-05,5,POINT (-831.1509970580761 4313.035927387888),981
1295,2022-06,5,POINT (-831.1509970580761 4313.035927387888),981
1295,2022-07,5,POINT (-831.1509970580761 4313.035927387888),981
1295,2022-08,5,POINT (-831.1509970580761 4313.035927387888),981
1295,2022-09,5,POINT (-831.1509970580761 4313.035927387888),981
1295,2022-10,5,POINT (-831.1509970580761 4313.035927387888),981
1295,2022-11,5,POINT (-831.1509970580761 4313.035927387888),981
1295,2022-12,5,POINT (-831.1509970580761 4313.035927387888),981
1295,2023-01,5,POINT (-831.1509970580761 4313.035927387888),981
1295,2023-02,5,POINT (-831.1509970580761 4313.035927387888),981
1295,2023-03,5,POINT (-831.1509970580761 4313.035927387888),981
1295,2023-04,5,POINT (-831.1509970580761 4313.035927387888),981
1295,2023-05,5,POINT (-831.1509970580761 4313.035927387888),981
1296,2022-03,3,POINT (-826.2456539995576 5240.884421871655),1016
1296,2022-04,3,POINT (-826.2456539995576 5240.884421871655),1016
1296,2022-05,3,POINT (-826.2456539995576 5240.884421871655),1016
1296,2022-06,3,POINT (-826.2456539995576 5240.884421871655),1016
1296,2022-07,3,POINT (-826.2456539995576 5240.884421871655),1016
1296,2022-08,3,POINT (-826.2456539995576 5240.884421871655),1016
1296,2022-09,3,POINT (-826.2456539995576 5240.884421871655),1016
1296,2022-10,3,POINT (-826.2456539995576 5240.884421871655),1016
1296,2022-11,3,POINT (-826.2456539995576 5240.884421871655),1016
1296,2022-12,3,POINT (-826.2456539995576 5240.884421871655),1016
1296,2023-01,3,POINT (-826.2456539995576 5240.884421871655),1016
1296,2023-02,3,POINT (-826.2456539995576 5240.884421871655),1016
1296,2023-03,3,POINT (-826.2456539995576 5240.884421871655),1016
1296,2023-04,3,POINT (-826.2456539995576 5240.884421871655),1016
1296,2023-05,3,POINT (-826.2456539995576 5240.884421871655),1016
1297,2022-03,6,POINT (-3255.070596103328 5479.41178070503),775
1297,2022-04,5,POINT (-3255.070596103328 5479.41178070503),775
1297,2022-05,5,POINT (-3255.070596103328 5479.41178070503),775
1297,2022-06,5,POINT (-3255.070596103328 5479.41178070503),775
1297,2022-07,5,POINT (-3255.070596103328 5479.41178070503),775
1297,2022-08,5,POINT (-3255.070596103328 5479.41178070503),775
1297,2022-09,5,POINT (-3255.070596103328 5479.41178070503),775
1297,2022-10,5,POINT (-3255.070596103328 5479.41178070503),775
1297,2022-11,5,POINT (-3255.070596103328 5479.41178070503),775
1297,2022-12,5,POINT (-3255.070596103328 5479.41178070503),775
1297,2023-01,5,POINT (-3255.070596103328 5479.41178070503),775
1297,2023-02,5,POINT (-3255.070596103328 5479.41178070503),775
1297,2023-03,5,POINT (-3255.070596103328 5479.41178070503),775
1297,2023-04,5,POINT (-3255.070596103328 5479.41178070503),775
1297,2023-05,5,POINT (-3255.070596103328 5479.41178070503),775
1298,2022-03,6,POINT (-3569.215604711074 4903.19250465635),441
1298,2022-04,6,POINT (-3569.215604711074 4903.19250465635),441
1298,2022-05,6,POINT (-3569.215604711074 4903.19250465635),441
1298,2022-06,6,POINT (-3569.215604711074 4903.19250465635),441
1298,2022-07,6,POINT (-3569.215604711074 4903.19250465635),441
1298,2022-08,6,POINT (-3569.215604711074 4903.19250465635),441
1298,2022-09,6,POINT (-3569.215604711074 4903.19250465635),441
1298,2022-10,6,POINT (-3569.215604711074 4903.19250465635),441
1298,2022-11,6,POINT (-3569.215604711074 4903.19250465635),441
1298,2022-12,6,POINT (-3569.215604711074 4903.19250465635),441
1298,2023-01,6,POINT (-3569.215604711074 4903.19250465635),441
1298,2023-02,6,POINT (-3569.215604711074 4903.19250465635),441
1298,2023-03,6,POINT (-3569.215604711074 4903.19250465635),441
1298,2023-04,6,POINT (-3569.215604711074 4903.19250465635),441
1298,2023-05,6,POINT (-3569.215604711074 4903.19250465635),441
1299,2022-03,6,POINT (-769.6207629156387 3991.9429115396124),765
1299,2022-04,6,POINT (-769.6207629156387 3991.9429115396124),765
1299,2022-05,6,POINT (-769.6207629156387 3991.9429115396124),765
1299,2022-06,6,POINT (-769.6207629156387 3991.9429115396124),765
1299,2022-07,6,POINT (-769.6207629156387 3991.9429115396124),765
1299,2022-08,6,POINT (-769.6207629156387 3991.9429115396124),765
1299,2022-09,6,POINT (-769.6207629156387 3991.9429115396124),765
1299,2022-10,6,POINT (-769.6207629156387 3991.9429115396124),765
1299,2022-11,6,POINT (-769.6207629156387 3991.9429115396124),765
1299,2022-12,6,POINT (-769.6207629156387 3991.9429115396124),765
1299,2023-01,6,POINT (-769.6207629156387 3991.9429115396124),765
1299,2023-02,6,POINT (-769.6207629156387 3991.9429115396124),765
1299,2023-03,6,POINT (-769.6207629156387 3991.9429115396124),765
1299,2023-04,6,POINT (-769.6207629156387 3991.9429115396124),765
1299,2023-05,6,POINT (-769.6207629156387 3991.9429115396124),765
1300,2022-03,8,POINT (-251.55200766343 4701.616285011303),561
1300,2022-04,4,POINT (-251.55200766343 4701.616285011303),561
1300,2022-05,4,POINT (-251.55200766343 4701.616285011303),561
1300,2022-06,4,POINT (-251.55200766343 4701.616285011303),561
1300,2022-07,4,POINT (-251.55200766343 4701.616285011303),561
1300,2022-08,4,POINT (-251.55200766343 4701.616285011303),561
1300,2022-09,4,POINT (-251.55200766343 4701.616285011303),561
1300,2022-10,4,POINT (-251.55200766343 4701.616285011303),561
1300,2022-11,4,POINT (-251.55200766343 4701.616285011303),561
1300,2022-12,4,POINT (-251.55200766343 4701.616285011303),561
1300,2023-01,4,POINT (-251.55200766343 4701.616285011303),561
1300,2023-02,4,POINT (-251.55200766343 4701.616285011303),561
1300,2023-03,4,POINT (-251.55200766343 4701.616285011303),561
1300,2023-04,4,POINT (-251.55200766343 4701.616285011303),561
1300,2023-05,4,POINT (-251.55200766343 4701.616285011303),561
1301,2022-03,2,POINT (-2847.855610673995 6663.900855198909),408
1301,2022-04,1,POINT (-2847.855610673995 6663.900855198909),408
1301,2022-05,1,POINT (-2847.855610673995 6663.900855198909),408
1301,2022-06,1,POINT (-2847.855610673995 6663.900855198909),408
1301,2022-07,1,POINT (-2847.855610673995 6663.900855198909),408
1301,2022-08,1,POINT (-2847.855610673995 6663.900855198909),408
1301,2022-09,1,POINT (-2847.855610673995 6663.900855198909),408
1301,2022-10,1,POINT (-2847.855610673995 6663.900855198909),408
1301,2022-11,1,POINT (-2847.855610673995 6663.900855198909),408
1301,2022-12,1,POINT (-2847.855610673995 6663.900855198909),408
1301,2023-01,1,POINT (-2847.855610673995 6663.900855198909),408
1301,2023-02,1,POINT (-2847.855610673995 6663.900855198909),408
1301,2023-03,1,POINT (-2847.855610673995 6663.900855198909),408
1301,2023-04,1,POINT (-2847.855610673995 6663.900855198909),408
1301,2023-05,1,POINT (-2847.855610673995 6663.900855198909),408
1302,2022-03,6,POINT (-3532.3417312509846 5586.896700834855),76
1302,2022-04,3,POINT (-3532.3417312509846 5586.896700834855),76
1302,2022-05,3,POINT (-3532.3417312509846 5586.896700834855),76
1302,2022-06,3,POINT (-3532.3417312509846 5586.896700834855),76
1302,2022-07,3,POINT (-3532.3417312509846 5586.896700834855),76
1302,2022-08,3,POINT (-3532.3417312509846 5586.896700834855),76
1302,2022-09,3,POINT (-3532.3417312509846 5586.896700834855),76
1302,2022-10,3,POINT (-3532.3417312509846 5586.896700834855),76
1302,2022-11,3,POINT (-3532.3417312509846 5586.896700834855),76
1302,2022-12,3,POINT (-3532.3417312509846 5586.896700834855),76
1302,2023-01,3,POINT (-3532.3417312509846 5586.896700834855),76
1302,2023-02,3,POINT (-3532.3417312509846 5586.896700834855),76
1302,2023-03,3,POINT (-3532.3417312509846 5586.896700834855),76
1302,2023-04,3,POINT (-3532.3417312509846 5586.896700834855),76
1302,2023-05,3,POINT (-3532.3417312509846 5586.896700834855),76
1303,2022-03,3,POINT (-173.36434821207166 3690.962126114104),352
1303,2022-04,3,POINT (-173.36434821207166 3690.962126114104),352
1303,2022-05,3,POINT (-173.36434821207166 3690.962126114104),352
1303,2022-06,3,POINT (-173.36434821207166 3690.962126114104),352
1303,2022-07,3,POINT (-173.36434821207166 3690.962126114104),352
1303,2022-08,3,POINT (-173.36434821207166 3690.962126114104),352
1303,2022-09,3,POINT (-173.36434821207166 3690.962126114104),352
1303,2022-10,3,POINT (-173.36434821207166 3690.962126114104),352
1303,2022-11,3,POINT (-173.36434821207166 3690.962126114104),352
1303,2022-12,3,POINT (-173.36434821207166 3690.962126114104),352
1303,2023-01,3,POINT (-173.36434821207166 3690.962126114104),352
1303,2023-02,3,POINT (-173.36434821207166 3690.962126114104),352
1303,2023-03,3,POINT (-173.36434821207166 3690.962126114104),352
1303,2023-04,3,POINT (-173.36434821207166 3690.962126114104),352
1303,2023-05,3,POINT (-173.36434821207166 3690.962126114104),352
1304,2022-03,5,POINT (-3325.5754177846347 5307.883074335268),410
1304,2022-04,4,POINT (-3325.5754177846347 5307.883074335268),410
1304,2022-05,4,POINT (-3325.5754177846347 5307.883074335268),410
1304,2022-06,4,POINT (-3325.5754177846347 5307.883074335268),410
1304,2022-07,4,POINT (-3325.5754177846347 5307.883074335268),410
1304,2022-08,4,POINT (-3325.5754177846347 5307.883074335268),410
1304,2022-09,4,POINT (-3325.5754177846347 5307.883074335268),410
1304,2022-10,4,POINT (-3325.5754177846347 5307.883074335268),410
1304,2022-11,4,POINT (-3325.5754177846347 5307.883074335268),410
1304,2022-12,4,POINT (-3325.5754177846347 5307.883074335268),410
1304,2023-01,4,POINT (-3325.5754177846347 5307.883074335268),410
1304,2023-02,4,POINT (-3325.5754177846347 5307.883074335268),410
1304,2023-03,4,POINT (-3325.5754177846347 5307.883074335268),410
1304,2023-04,4,POINT (-3325.5754177846347 5307.883074335268),410
1304,2023-05,4,POINT (-3325.5754177846347 5307.883074335268),410
1305,2022-03,7,POINT (-416.1482587338951 5854.826833733975),64
1305,2022-04,2,POINT (-416.1482587338951 5854.826833733975),64
1305,2022-05,2,POINT (-416.1482587338951 5854.826833733975),64
1305,2022-06,2,POINT (-416.1482587338951 5854.826833733975),64
1305,2022-07,2,POINT (-416.1482587338951 5854.826833733975),64
1305,2022-08,2,POINT (-416.1482587338951 5854.826833733975),64
1305,2022-09,2,POINT (-416.1482587338951 5854.826833733975),64
1305,2022-10,2,POINT (-416.1482587338951 5854.826833733975),64
1305,2022-11,2,POINT (-416.1482587338951 5854.826833733975),64
1305,2022-12,2,POINT (-416.1482587338951 5854.826833733975),64
1305,2023-01,2,POINT (-416.1482587338951 5854.826833733975),64
1305,2023-02,2,POINT (-416.1482587338951 5854.826833733975),64
1305,2023-03,2,POINT (-416.1482587338951 5854.826833733975),64
1305,2023-04,2,POINT (-416.1482587338951 5854.826833733975),64
1305,2023-05,2,POINT (-416.1482587338951 5854.826833733975),64
1306,2022-03,9,POINT (-643.7038073647876 5917.381045442618),680
1306,2022-04,6,POINT (-643.7038073647876 5917.381045442618),680
1306,2022-05,6,POINT (-643.7038073647876 5917.381045442618),680
1306,2022-06,6,POINT (-643.7038073647876 5917.381045442618),680
1306,2022-07,6,POINT (-643.7038073647876 5917.381045442618),680
1306,2022-08,6,POINT (-643.7038073647876 5917.381045442618),680
1306,2022-09,6,POINT (-643.7038073647876 5917.381045442618),680
1306,2022-10,6,POINT (-643.7038073647876 5917.381045442618),680
1306,2022-11,6,POINT (-643.7038073647876 5917.381045442618),680
1306,2022-12,6,POINT (-643.7038073647876 5917.381045442618),680
1306,2023-01,6,POINT (-643.7038073647876 5917.381045442618),680
1306,2023-02,6,POINT (-643.7038073647876 5917.381045442618),680
1306,2023-03,6,POINT (-643.7038073647876 5917.381045442618),680
1306,2023-04,6,POINT (-643.7038073647876 5917.381045442618),680
1306,2023-05,6,POINT (-643.7038073647876 5917.381045442618),680
1307,2022-03,5,POINT (-711.2265332697073 3649.718385741581),923
1307,2022-04,5,POINT (-711.2265332697073 3649.718385741581),923
1307,2022-05,5,POINT (-711.2265332697073 3649.718385741581),923
1307,2022-06,5,POINT (-711.2265332697073 3649.718385741581),923
1307,2022-07,5,POINT (-711.2265332697073 3649.718385741581),923
1307,2022-08,5,POINT (-711.2265332697073 3649.718385741581),923
1307,2022-09,5,POINT (-711.2265332697073 3649.718385741581),923
1307,2022-10,5,POINT (-711.2265332697073 3649.718385741581),923
1307,2022-11,5,POINT (-711.2265332697073 3649.718385741581),923
1307,2022-12,5,POINT (-711.2265332697073 3649.718385741581),923
1307,2023-01,5,POINT (-711.2265332697073 3649.718385741581),923
1307,2023-02,5,POINT (-711.2265332697073 3649.718385741581),923
1307,2023-03,5,POINT (-711.2265332697073 3649.718385741581),923
1307,2023-04,5,POINT (-711.2265332697073 3649.718385741581),923
1307,2023-05,5,POINT (-711.2265332697073 3649.718385741581),923
1308,2022-03,2,POINT (-580.0171765817988 5936.726442233701),49
1308,2022-04,2,POINT (-580.0171765817988 5936.726442233701),49
1308,2022-05,2,POINT (-580.0171765817988 5936.726442233701),49
1308,2022-06,2,POINT (-580.0171765817988 5936.726442233701),49
1308,2022-07,2,POINT (-580.0171765817988 5936.726442233701),49
1308,2022-08,2,POINT (-580.0171765817988 5936.726442233701),49
1308,2022-09,2,POINT (-580.0171765817988 5936.726442233701),49
1308,2022-10,2,POINT (-580.0171765817988 5936.726442233701),49
1308,2022-11,2,POINT (-580.0171765817988 5936.726442233701),49
1308,2022-12,2,POINT (-580.0171765817988 5936.726442233701),49
1308,2023-01,2,POINT (-580.0171765817988 5936.726442233701),49
1308,2023-02,2,POINT (-580.0171765817988 5936.726442233701),49
1308,2023-03,2,POINT (-580.0171765817988 5936.726442233701),49
1308,2023-04,2,POINT (-580.0171765817988 5936.726442233701),49
1308,2023-05,2,POINT (-580.0171765817988 5936.726442233701),49
1309,2022-03,5,POINT (-3048.226902478323 6283.8148275615595),88
1309,2022-04,3,POINT (-3048.226902478323 6283.8148275615595),88
1309,2022-05,3,POINT (-3048.226902478323 6283.8148275615595),88
1309,2022-06,3,POINT (-3048.226902478323 6283.8148275615595),88
1309,2022-07,3,POINT (-3048.226902478323 6283.8148275615595),88
1309,2022-08,3,POINT (-3048.226902478323 6283.8148275615595),88
1309,2022-09,3,POINT (-3048.226902478323 6283.8148275615595),88
1309,2022-10,3,POINT (-3048.226902478323 6283.8148275615595),88
1309,2022-11,3,POINT (-3048.226902478323 6283.8148275615595),88
1309,2022-12,3,POINT (-3048.226902478323 6283.8148275615595),88
1309,2023-01,3,POINT (-3048.226902478323 6283.8148275615595),88
1309,2023-02,3,POINT (-3048.226902478323 6283.8148275615595),88
1309,2023-03,3,POINT (-3048.226902478323 6283.8148275615595),88
1309,2023-04,3,POINT (-3048.226902478323 6283.8148275615595),88
1309,2023-05,3,POINT (-3048.226902478323 6283.8148275615595),88
1310,2022-03,3,POINT (-3061.6662672300545 5929.835547456925),434
1310,2022-04,2,POINT (-3061.6662672300545 5929.835547456925),434
1310,2022-05,2,POINT (-3061.6662672300545 5929.835547456925),434
1310,2022-06,2,POINT (-3061.6662672300545 5929.835547456925),434
1310,2022-07,2,POINT (-3061.6662672300545 5929.835547456925),434
1310,2022-08,2,POINT (-3061.6662672300545 5929.835547456925),434
1310,2022-09,2,POINT (-3061.6662672300545 5929.835547456925),434
1310,2022-10,2,POINT (-3061.6662672300545 5929.835547456925),434
1310,2022-11,2,POINT (-3061.6662672300545 5929.835547456925),434
1310,2022-12,2,POINT (-3061.6662672300545 5929.835547456925),434
1310,2023-01,2,POINT (-3061.6662672300545 5929.835547456925),434
1310,2023-02,2,POINT (-3061.6662672300545 5929.835547456925),434
1310,2023-03,2,POINT (-3061.6662672300545 5929.835547456925),434
1310,2023-04,2,POINT (-3061.6662672300545 5929.835547456925),434
1310,2023-05,2,POINT (-3061.6662672300545 5929.835547456925),434
1311,2022-03,5,POINT (-1730.46161795225 5925.860203271363),401
1311,2022-04,5,POINT (-1730.46161795225 5925.860203271363),401
1311,2022-05,5,POINT (-1730.46161795225 5925.860203271363),401
1311,2022-06,5,POINT (-1730.46161795225 5925.860203271363),401
1311,2022-07,5,POINT (-1730.46161795225 5925.860203271363),401
1311,2022-08,5,POINT (-1730.46161795225 5925.860203271363),401
1311,2022-09,5,POINT (-1730.46161795225 5925.860203271363),401
1311,2022-10,5,POINT (-1730.46161795225 5925.860203271363),401
1311,2022-11,5,POINT (-1730.46161795225 5925.860203271363),401
1311,2022-12,5,POINT (-1730.46161795225 5925.860203271363),401
1311,2023-01,5,POINT (-1730.46161795225 5925.860203271363),401
1311,2023-02,5,POINT (-1730.46161795225 5925.860203271363),401
1311,2023-03,5,POINT (-1730.46161795225 5925.860203271363),401
1311,2023-04,5,POINT (-1730.46161795225 5925.860203271363),401
1311,2023-05,5,POINT (-1730.46161795225 5925.860203271363),401
1312,2022-03,2,POINT (-271.3160303970743 4985.574640487972),429
1312,2022-04,1,POINT (-271.3160303970743 4985.574640487972),429
1312,2022-05,1,POINT (-271.3160303970743 4985.574640487972),429
1312,2022-06,1,POINT (-271.3160303970743 4985.574640487972),429
1312,2022-07,1,POINT (-271.3160303970743 4985.574640487972),429
1312,2022-08,1,POINT (-271.3160303970743 4985.574640487972),429
1312,2022-09,1,POINT (-271.3160303970743 4985.574640487972),429
1312,2022-10,1,POINT (-271.3160303970743 4985.574640487972),429
1312,2022-11,1,POINT (-271.3160303970743 4985.574640487972),429
1312,2022-12,1,POINT (-271.3160303970743 4985.574640487972),429
1312,2023-01,1,POINT (-271.3160303970743 4985.574640487972),429
1312,2023-02,1,POINT (-271.3160303970743 4985.574640487972),429
1312,2023-03,1,POINT (-271.3160303970743 4985.574640487972),429
1312,2023-04,1,POINT (-271.3160303970743 4985.574640487972),429
1312,2023-05,1,POINT (-271.3160303970743 4985.574640487972),429
1313,2022-03,4,POINT (-276.66830053571516 5125.990451518039),467
1313,2022-04,4,POINT (-276.66830053571516 5125.990451518039),467
1313,2022-05,4,POINT (-276.66830053571516 5125.990451518039),467
1313,2022-06,4,POINT (-276.66830053571516 5125.990451518039),467
1313,2022-07,4,POINT (-276.66830053571516 5125.990451518039),467
1313,2022-08,4,POINT (-276.66830053571516 5125.990451518039),467
1313,2022-09,4,POINT (-276.66830053571516 5125.990451518039),467
1313,2022-10,4,POINT (-276.66830053571516 5125.990451518039),467
1313,2022-11,4,POINT (-276.66830053571516 5125.990451518039),467
1313,2022-12,4,POINT (-276.66830053571516 5125.990451518039),467
1313,2023-01,4,POINT (-276.66830053571516 5125.990451518039),467
